date,business_type,process,customers_or_cases,waiting_minutes,staff_hours,sales_aed,operating_cost_aed,delayed_cases,customer_complaints,repeat_customers,missed_follow_ups,status
2025-01-30 00:12:00.240080027,Logistics,Appointment,6,21.3,1.33,540.59,81.51,0,0,4,2,Completed
2025-01-30 03:06:46.935645215,Clinic,Complaint handling,3,33.9,0.57,45.99,58.69,0,0,3,0,Completed
2025-01-30 06:01:33.631210403,Retail,Delivery,9,40.1,0.58,681.47,70.04,1,3,6,3,Delayed
2025-01-30 08:56:20.326775592,Retail,Complaint handling,8,31.9,0.77,310.23,102.04,0,2,6,2,Completed
2025-01-30 11:51:07.022340780,Clinic,Customer enquiry,5,19.6,0.26,487.94,77.49,0,1,4,1,Completed
2025-01-30 14:45:53.717905968,Clinic,Customer enquiry,7,12.6,1.63,641.79,152.87,0,0,5,1,Completed
2025-01-30 17:40:40.413471157,Clinic,Stock handling,7,23.0,1.61,381.87,95.84,0,0,3,0,Completed
2025-01-30 20:35:27.109036345,Service Business,Delivery,9,42.2,1.19,719.54,86.81,1,6,2,3,Delayed
2025-01-30 23:30:13.804601534,Retail,Delivery,7,37.2,1.47,237.51,87.97,0,1,3,2,Completed
2025-01-31 02:25:00.500166722,Service Business,Order processing,9,23.1,1.34,788.49,76.46,0,1,8,1,Completed
2025-01-31 05:19:47.195731910,Clinic,Delivery,5,45.1,1.21,439.65,77.61,1,3,4,1,Delayed
2025-01-31 08:14:33.891297099,Retail,Order processing,7,33.9,1.09,662.74,99.66,0,2,4,1,Completed
2025-01-31 11:09:20.586862287,Service Business,Stock handling,9,31.6,1.65,825.06,102.89,0,0,6,1,Completed
2025-01-31 14:04:07.282427476,Service Business,Stock handling,5,26.2,2.72,330.77,158.19,0,0,4,1,Completed
2025-01-31 16:58:53.977992664,Clinic,Appointment,8,19.8,2.13,442.9,160.13,0,1,5,0,Completed
2025-01-31 19:53:40.673557852,Retail,Customer enquiry,6,16.0,2.83,376.09,196.9,0,0,3,1,Completed
2025-01-31 22:48:27.369123041,Clinic,Complaint handling,8,36.1,1.08,601.92,50.8,0,2,4,1,Completed
2025-02-01 01:43:14.064688229,Retail,Complaint handling,5,30.8,1.72,250.97,128.74,0,1,5,3,Completed
2025-02-01 04:38:00.760253418,Logistics,Supplier coordination,10,47.3,0.96,703.89,46.71,0,4,8,1,Completed
2025-02-01 07:32:47.455818606,Restaurant,Supplier coordination,9,44.6,1.34,633.55,113.41,0,3,9,2,Completed
2025-02-01 10:27:34.151383794,Restaurant,Payment,5,12.1,1.74,512.95,125.45,0,0,5,1,Completed
2025-02-01 13:22:20.846948983,Restaurant,Follow-up,5,27.0,0.09,441.77,15.77,0,1,2,1,Completed
2025-02-01 16:17:07.542514171,Clinic,Appointment,7,20.0,1.41,435.21,76.75,0,0,6,1,Completed
2025-02-01 19:11:54.238079360,Logistics,Payment,4,12.5,3.8,337.67,202.11,0,0,2,1,Completed
2025-02-01 22:06:40.933644548,Retail,Payment,9,14.1,1.37,785.32,87.89,0,0,4,0,Completed
2025-02-02 01:01:27.629209736,Service Business,Booking,5,16.6,0.96,199.13,55.24,0,1,2,1,Completed
2025-02-02 03:56:14.324774925,Retail,Booking,9,27.0,1.26,1113.0,126.04,0,2,8,1,Completed
2025-02-02 06:51:01.020340113,Service Business,Payment,4,14.1,1.16,295.97,65.28,0,1,2,0,Completed
2025-02-02 09:45:47.715905302,Retail,Delivery,4,36.6,3.39,232.73,167.94,0,0,1,1,Completed
2025-02-02 12:40:34.411470490,Logistics,Follow-up,9,38.3,0.52,706.0,79.48,0,2,5,1,Completed
2025-02-02 15:35:21.107035678,Service Business,Appointment,5,21.3,1.78,288.94,99.58,0,0,3,0,Completed
2025-02-02 18:30:07.802600867,Clinic,Payment,2,7.4,1.99,78.58,78.38,0,0,1,0,Completed
2025-02-02 21:24:54.498166055,Retail,Complaint handling,6,46.9,2.51,542.35,108.76,0,2,3,1,Completed
2025-02-03 00:19:41.193731244,Retail,Follow-up,7,25.0,1.13,552.53,72.19,0,3,4,2,Completed
2025-02-03 03:14:27.889296432,Service Business,Booking,7,17.9,1.75,586.22,155.3,0,0,6,0,Completed
2025-02-03 06:09:14.584861620,Clinic,Complaint handling,7,33.8,1.16,285.52,137.21,0,2,2,4,Completed
2025-02-03 09:04:01.280426809,Clinic,Booking,1,15.5,1.46,88.03,72.96,0,0,1,0,Completed
2025-02-03 11:58:47.975991997,Logistics,Booking,7,12.4,2.02,511.04,91.05,0,0,4,1,Completed
2025-02-03 14:53:34.671557186,Clinic,Follow-up,2,24.7,4.77,100.85,223.96,0,0,1,0,Completed
2025-02-03 17:48:21.367122374,Clinic,Booking,7,21.7,0.93,405.87,80.75,0,0,4,2,Completed
2025-02-03 20:43:08.062687562,Clinic,Stock handling,9,26.7,1.95,1013.28,97.88,0,0,6,1,Completed
2025-02-03 23:37:54.758252751,Restaurant,Customer enquiry,11,17.5,1.81,752.23,79.42,0,0,9,3,Completed
2025-02-04 02:32:41.453817939,Logistics,Stock handling,11,25.6,0.31,1227.62,34.04,0,1,9,3,Completed
2025-02-04 05:27:28.149383128,Retail,Customer enquiry,8,25.5,1.96,455.27,149.32,0,0,7,2,Completed
2025-02-04 08:22:14.844948316,Service Business,Supplier coordination,9,38.1,0.24,588.29,23.23,0,2,3,4,Completed
2025-02-04 11:17:01.540513504,Retail,Supplier coordination,5,51.4,4.38,344.26,241.08,0,2,3,1,Completed
2025-02-04 14:11:48.236078693,Logistics,Booking,2,16.9,2.44,190.09,135.68,0,0,2,0,Completed
2025-02-04 17:06:34.931643881,Service Business,Appointment,2,19.9,0.32,166.93,81.19,0,0,2,0,Completed
2025-02-04 20:01:21.627209070,Logistics,Appointment,6,19.2,2.07,490.22,82.26,0,0,5,2,Completed
2025-02-04 22:56:08.322774258,Clinic,Customer enquiry,9,15.8,2.05,907.4,148.97,0,0,8,0,Completed
2025-02-05 01:50:55.018339446,Service Business,Complaint handling,6,31.7,2.46,548.05,135.57,0,1,3,2,Completed
2025-02-05 04:45:41.713904635,Clinic,Follow-up,3,33.0,1.93,144.23,150.79,0,0,2,1,Completed
2025-02-05 07:40:28.409469823,Retail,Booking,12,11.5,1.69,1188.03,82.12,0,0,9,1,Completed
2025-02-05 10:35:15.105035012,Retail,Follow-up,9,27.8,0.32,490.01,50.39,1,3,5,1,Delayed
2025-02-05 13:30:01.800600200,Service Business,Stock handling,7,27.5,4.97,697.7,257.05,0,0,5,1,Completed
2025-02-05 16:24:48.496165388,Service Business,Appointment,5,17.9,1.96,438.44,99.61,0,0,4,0,Completed
2025-02-05 19:19:35.191730577,Logistics,Delivery,10,33.9,2.74,905.01,167.47,0,2,5,5,Completed
2025-02-05 22:14:21.887295765,Logistics,Stock handling,8,20.8,1.21,546.44,62.26,0,0,4,1,Completed
2025-02-06 01:09:08.582860954,Clinic,Stock handling,2,27.4,1.45,108.36,72.9,0,0,1,2,Completed
2025-02-06 04:03:55.278426142,Service Business,Customer enquiry,4,13.2,1.71,298.67,132.6,0,0,4,0,Completed
2025-02-06 06:58:41.973991330,Retail,Order processing,7,38.6,1.44,591.11,117.53,0,1,3,4,Completed
2025-02-06 09:53:28.669556519,Logistics,Stock handling,9,28.9,1.53,815.57,92.62,0,1,7,1,Completed
2025-02-06 12:48:15.365121707,Logistics,Booking,9,13.6,0.59,599.88,62.02,0,0,6,0,Completed
2025-02-06 15:43:02.060686895,Retail,Payment,6,11.6,1.79,378.92,111.06,0,0,5,0,Completed
2025-02-06 18:37:48.756252084,Logistics,Payment,6,14.5,0.56,426.04,73.43,0,0,5,0,Completed
2025-02-06 21:32:35.451817272,Clinic,Booking,10,13.8,0.56,955.76,62.47,0,1,9,2,Completed
2025-02-07 00:27:22.147382461,Service Business,Order processing,6,19.0,0.11,229.86,12.12,0,1,5,1,Completed
2025-02-07 03:22:08.842947649,Retail,Order processing,7,19.5,3.6,502.83,170.18,0,0,5,1,Completed
2025-02-07 06:16:55.538512837,Service Business,Customer enquiry,6,24.6,1.88,376.39,102.42,0,0,5,0,Completed
2025-02-07 09:11:42.234078026,Logistics,Appointment,6,19.3,1.75,533.61,123.43,0,1,5,4,Completed
2025-02-07 12:06:28.929643214,Logistics,Follow-up,7,28.3,1.09,711.02,143.58,0,1,1,1,Completed
2025-02-07 15:01:15.625208403,Retail,Order processing,7,29.8,3.24,295.0,132.64,0,0,1,1,Completed
2025-02-07 17:56:02.320773591,Clinic,Delivery,5,36.0,2.27,424.95,71.92,0,0,3,1,Completed
2025-02-07 20:50:49.016338779,Restaurant,Customer enquiry,9,12.9,0.46,877.11,63.58,0,0,7,2,Completed
2025-02-07 23:45:35.711903968,Retail,Supplier coordination,9,41.6,0.55,507.64,68.89,0,3,4,1,Completed
2025-02-08 02:40:22.407469156,Restaurant,Complaint handling,6,35.7,0.91,595.82,45.14,0,0,4,1,Completed
2025-02-08 05:35:09.103034345,Restaurant,Supplier coordination,6,38.0,0.93,336.73,72.81,0,1,3,5,Completed
2025-02-08 08:29:55.798599533,Clinic,Customer enquiry,6,14.2,0.14,546.21,10.0,0,0,3,2,Completed
2025-02-08 11:24:42.494164721,Restaurant,Stock handling,7,32.2,2.94,726.54,198.8,0,1,5,1,Completed
2025-02-08 14:19:29.189729910,Restaurant,Follow-up,5,30.8,3.64,306.6,224.37,0,0,4,0,Completed
2025-02-08 17:14:15.885295098,Clinic,Complaint handling,4,32.1,1.27,288.74,74.35,0,1,1,2,Completed
2025-02-08 20:09:02.580860287,Restaurant,Supplier coordination,4,37.0,1.46,409.99,107.02,0,0,2,2,Completed
2025-02-08 23:03:49.276425475,Restaurant,Complaint handling,7,38.0,1.16,181.63,62.65,0,2,3,2,Completed
2025-02-09 01:58:35.971990663,Restaurant,Delivery,7,37.2,3.3,621.0,199.06,0,1,3,2,Completed
2025-02-09 04:53:22.667555852,Retail,Delivery,16,34.8,1.52,1880.94,91.6,0,4,6,7,Completed
2025-02-09 07:48:09.363121040,Retail,Delivery,7,41.4,4.7,86.99,287.33,0,2,3,1,Completed
2025-02-09 10:42:56.058686229,Retail,Customer enquiry,5,17.6,1.67,508.51,66.11,0,0,2,0,Completed
2025-02-09 13:37:42.754251417,Clinic,Follow-up,5,30.0,1.24,480.75,70.5,0,2,3,2,Completed
2025-02-09 16:32:29.449816605,Logistics,Customer enquiry,8,21.4,2.11,614.53,137.62,1,2,4,2,Delayed
2025-02-09 19:27:16.145381794,Restaurant,Payment,6,8.1,4.49,522.1,203.09,0,0,4,2,Completed
2025-02-09 22:22:02.840946982,Restaurant,Stock handling,4,22.6,1.6,333.62,88.35,1,2,4,1,Delayed
2025-02-10 01:16:49.536512171,Clinic,Stock handling,13,31.4,3.29,858.35,141.15,1,3,8,1,Delayed
2025-02-10 04:11:36.232077359,Restaurant,Delivery,8,40.7,2.89,841.74,165.07,0,1,8,1,Completed
2025-02-10 07:06:22.927642547,Retail,Payment,10,19.0,0.32,778.62,18.62,0,1,7,1,Completed
2025-02-10 10:01:09.623207736,Logistics,Order processing,7,21.4,1.28,606.62,74.06,0,0,7,2,Completed
2025-02-10 12:55:56.318772924,Service Business,Order processing,3,23.9,0.42,170.64,18.65,0,0,2,1,Completed
2025-02-10 15:50:43.014338113,Restaurant,Delivery,3,38.1,0.8,79.9,96.46,0,1,2,1,Completed
2025-02-10 18:45:29.709903301,Retail,Supplier coordination,7,43.2,2.6,364.46,130.52,0,1,4,2,Completed
2025-02-10 21:40:16.405468489,Service Business,Customer enquiry,8,20.0,1.82,945.93,112.47,0,2,5,0,Completed
2025-02-11 00:35:03.101033678,Logistics,Delivery,4,42.8,1.19,368.69,62.39,0,0,3,0,Completed
2025-02-11 03:29:49.796598866,Service Business,Appointment,3,20.9,2.14,205.49,117.1,0,0,1,0,Completed
2025-02-11 06:24:36.492164055,Retail,Complaint handling,9,38.1,0.82,815.33,54.58,0,1,6,4,Completed
2025-02-11 09:19:23.187729243,Service Business,Stock handling,9,31.2,0.56,785.72,87.14,0,2,7,1,Completed
2025-02-11 12:14:09.883294431,Clinic,Order processing,6,23.8,0.2,230.28,34.17,0,0,5,2,Completed
2025-02-11 15:08:56.578859620,Service Business,Booking,6,13.5,3.52,580.18,159.98,0,0,5,2,Completed
2025-02-11 18:03:43.274424808,Restaurant,Order processing,5,24.6,3.19,180.11,128.42,0,0,4,0,Completed
2025-02-11 20:58:29.969989997,Restaurant,Stock handling,8,28.8,1.63,513.34,178.86,0,1,4,3,Completed
2025-02-11 23:53:16.665555185,Clinic,Complaint handling,4,61.7,3.04,225.75,161.57,0,0,2,3,Completed
2025-02-12 02:48:03.361120373,Retail,Stock handling,7,26.9,3.92,576.96,201.13,0,0,7,2,Completed
2025-02-12 05:42:50.056685562,Restaurant,Booking,8,12.5,3.46,661.13,178.42,0,0,7,1,Completed
2025-02-12 08:37:36.752250750,Logistics,Delivery,8,32.7,1.12,95.09,98.16,0,0,6,2,Completed
2025-02-12 11:32:23.447815939,Restaurant,Payment,6,18.1,2.52,630.37,142.32,0,0,6,1,Completed
2025-02-12 14:27:10.143381127,Restaurant,Booking,6,10.8,2.82,476.24,168.2,0,0,5,1,Completed
2025-02-12 17:21:56.838946315,Retail,Stock handling,12,49.2,0.42,1190.19,39.11,0,3,8,7,Completed
2025-02-12 20:16:43.534511504,Service Business,Stock handling,5,28.5,2.89,393.65,223.41,0,1,3,0,Completed
2025-02-12 23:11:30.230076692,Restaurant,Appointment,5,35.3,0.77,409.36,70.71,1,4,2,1,Delayed
2025-02-13 02:06:16.925641881,Clinic,Appointment,13,26.6,3.03,603.78,211.69,0,3,8,3,Completed
2025-02-13 05:01:03.621207069,Service Business,Follow-up,9,27.5,2.34,547.97,138.61,0,3,6,1,Completed
2025-02-13 07:55:50.316772257,Logistics,Appointment,5,23.3,2.17,366.34,104.76,0,0,2,3,Completed
2025-02-13 10:50:37.012337446,Retail,Customer enquiry,7,14.8,1.2,653.19,63.81,0,0,4,1,Completed
2025-02-13 13:45:23.707902634,Logistics,Payment,9,12.4,1.15,612.76,119.79,0,1,5,1,Completed
2025-02-13 16:40:10.403467822,Service Business,Complaint handling,6,36.6,7.9,373.06,318.93,0,0,4,3,Completed
2025-02-13 19:34:57.099033011,Service Business,Booking,12,10.3,1.09,697.5,90.43,0,0,9,0,Completed
2025-02-13 22:29:43.794598199,Service Business,Stock handling,4,24.8,0.61,343.55,50.74,0,0,1,0,Completed
2025-02-14 01:24:30.490163388,Logistics,Follow-up,6,32.8,1.27,455.91,53.93,0,3,2,3,Completed
2025-02-14 04:19:17.185728576,Service Business,Follow-up,6,30.5,0.82,351.47,75.63,0,0,4,1,Completed
2025-02-14 07:14:03.881293764,Logistics,Complaint handling,5,30.5,1.72,368.7,104.43,0,1,3,3,Completed
2025-02-14 10:08:50.576858953,Service Business,Payment,6,21.1,0.91,368.62,68.62,0,0,5,3,Completed
2025-02-14 13:03:37.272424141,Clinic,Booking,13,15.8,0.55,734.2,29.1,0,0,9,1,Completed
2025-02-14 15:58:23.967989330,Service Business,Order processing,14,21.3,2.43,599.78,108.07,1,3,8,4,Delayed
2025-02-14 18:53:10.663554518,Logistics,Appointment,7,16.3,1.76,336.73,165.38,0,0,7,2,Completed
2025-02-14 21:47:57.359119706,Restaurant,Delivery,4,44.8,0.82,307.36,77.74,0,1,2,1,Completed
2025-02-15 00:42:44.054684895,Service Business,Follow-up,9,35.8,3.87,300.75,217.12,0,2,9,2,Completed
2025-02-15 03:37:30.750250083,Restaurant,Appointment,9,25.0,1.34,535.17,99.0,0,0,7,1,Completed
2025-02-15 06:32:17.445815272,Clinic,Appointment,10,21.2,6.15,922.35,238.79,0,1,4,2,Completed
2025-02-15 09:27:04.141380460,Retail,Customer enquiry,11,19.9,0.61,1095.64,53.89,0,1,8,0,Completed
2025-02-15 12:21:50.836945648,Clinic,Payment,3,17.5,2.27,258.43,144.96,0,0,2,0,Completed
2025-02-15 15:16:37.532510837,Service Business,Delivery,7,35.9,0.98,671.65,45.1,1,2,5,4,Delayed
2025-02-15 18:11:24.228076025,Restaurant,Order processing,3,22.4,2.01,235.3,114.05,0,1,3,1,Completed
2025-02-15 21:06:10.923641214,Restaurant,Stock handling,10,27.4,2.69,548.41,128.15,0,2,5,3,Completed
2025-02-16 00:00:57.619206402,Logistics,Customer enquiry,7,15.8,2.92,651.62,169.65,0,0,6,0,Completed
2025-02-16 02:55:44.314771590,Restaurant,Appointment,10,18.9,1.83,887.07,78.49,0,0,9,2,Completed
2025-02-16 05:50:31.010336779,Logistics,Appointment,9,22.6,3.28,595.09,170.76,0,0,6,2,Completed
2025-02-16 08:45:17.705901967,Retail,Supplier coordination,8,47.6,2.7,514.45,151.61,0,1,5,1,Completed
2025-02-16 11:40:04.401467156,Service Business,Delivery,8,44.3,4.82,615.96,355.1,0,2,5,1,Completed
2025-02-16 14:34:51.097032344,Logistics,Delivery,8,38.6,6.15,823.42,259.45,1,2,6,1,Delayed
2025-02-16 17:29:37.792597532,Retail,Supplier coordination,4,40.9,0.99,278.92,99.93,0,1,2,1,Completed
2025-02-16 20:24:24.488162721,Restaurant,Delivery,5,47.5,2.33,55.68,114.3,1,3,4,3,Delayed
2025-02-16 23:19:11.183727909,Restaurant,Appointment,5,24.5,0.24,437.68,79.84,0,0,3,1,Completed
2025-02-17 02:13:57.879293098,Retail,Follow-up,7,24.0,1.13,375.16,103.18,0,2,4,2,Completed
2025-02-17 05:08:44.574858286,Restaurant,Booking,11,11.8,1.12,965.7,116.64,0,0,6,0,Completed
2025-02-17 08:03:31.270423474,Retail,Appointment,7,25.2,2.16,608.62,105.41,0,0,5,0,Completed
2025-02-17 10:58:17.965988663,Logistics,Customer enquiry,5,24.0,4.24,559.24,235.6,0,1,2,2,Completed
2025-02-17 13:53:04.661553851,Logistics,Payment,9,8.0,2.52,682.36,118.68,0,0,7,1,Completed
2025-02-17 16:47:51.357119040,Retail,Supplier coordination,7,40.8,0.59,622.38,124.69,1,2,4,2,Delayed
2025-02-17 19:42:38.052684228,Logistics,Order processing,9,20.9,1.79,728.48,139.2,0,1,6,1,Completed
2025-02-17 22:37:24.748249416,Logistics,Stock handling,5,27.5,3.04,486.67,168.77,1,0,4,1,Delayed
2025-02-18 01:32:11.443814605,Logistics,Order processing,9,33.1,1.71,20.0,146.38,0,1,9,4,Completed
2025-02-18 04:26:58.139379793,Clinic,Appointment,5,17.0,1.71,315.51,111.48,0,0,3,1,Completed
2025-02-18 07:21:44.834944982,Service Business,Customer enquiry,11,15.9,0.95,798.26,62.57,0,0,8,4,Completed
2025-02-18 10:16:31.530510170,Restaurant,Appointment,10,20.4,0.4,790.28,60.88,0,1,7,3,Completed
2025-02-18 13:11:18.226075358,Clinic,Payment,5,9.1,3.46,256.46,209.91,0,0,4,1,Completed
2025-02-18 16:06:04.921640547,Logistics,Follow-up,6,23.0,0.1,507.12,55.66,0,1,3,1,Completed
2025-02-18 19:00:51.617205735,Retail,Stock handling,7,23.1,1.39,681.87,76.69,0,0,5,2,Completed
2025-02-18 21:55:38.312770924,Logistics,Payment,7,29.6,1.61,439.32,127.39,1,1,5,4,Delayed
2025-02-19 00:50:25.008336112,Service Business,Supplier coordination,9,40.0,3.2,509.52,138.51,0,1,6,1,Completed
2025-02-19 03:45:11.703901300,Logistics,Supplier coordination,2,40.1,5.13,173.4,258.55,0,1,1,0,Completed
2025-02-19 06:39:58.399466489,Retail,Appointment,8,25.1,3.34,652.03,127.47,0,0,5,3,Completed
2025-02-19 09:34:45.095031677,Service Business,Customer enquiry,11,17.6,2.73,914.51,94.93,0,0,5,1,Completed
2025-02-19 12:29:31.790596866,Logistics,Payment,6,23.0,1.02,276.3,101.4,0,1,2,1,Completed
2025-02-19 15:24:18.486162054,Service Business,Complaint handling,6,35.4,0.94,829.16,47.7,0,0,3,2,Completed
2025-02-19 18:19:05.181727242,Restaurant,Customer enquiry,3,15.4,1.18,71.1,107.49,0,0,2,0,Completed
2025-02-19 21:13:51.877292431,Restaurant,Follow-up,6,32.5,2.09,582.26,174.93,1,1,3,2,Delayed
2025-02-20 00:08:38.572857619,Logistics,Supplier coordination,7,36.9,3.58,435.5,186.18,0,2,5,4,Completed
2025-02-20 03:03:25.268422807,Service Business,Appointment,11,19.6,2.32,1589.27,161.89,0,1,7,1,Completed
2025-02-20 05:58:11.963987996,Retail,Delivery,8,34.7,4.47,701.31,256.32,0,1,7,2,Completed
2025-02-20 08:52:58.659553184,Logistics,Supplier coordination,6,37.3,2.18,608.82,124.63,0,0,5,1,Completed
2025-02-20 11:47:45.355118373,Restaurant,Stock handling,6,33.7,1.18,533.73,53.0,0,1,4,3,Completed
2025-02-20 14:42:32.050683561,Restaurant,Booking,7,20.9,0.63,169.58,73.54,0,0,5,1,Completed
2025-02-20 17:37:18.746248749,Logistics,Delivery,9,39.5,1.83,724.25,92.71,0,0,8,2,Completed
2025-02-20 20:32:05.441813938,Service Business,Appointment,3,35.2,1.05,257.8,119.76,0,0,3,0,Completed
2025-02-20 23:26:52.137379126,Restaurant,Complaint handling,4,31.2,2.35,353.66,109.03,0,1,3,1,Completed
2025-02-21 02:21:38.832944315,Service Business,Delivery,10,42.4,2.56,1040.27,186.78,0,3,5,4,Completed
2025-02-21 05:16:25.528509503,Restaurant,Stock handling,10,35.8,0.41,829.98,36.69,0,2,6,1,Completed
2025-02-21 08:11:12.224074691,Restaurant,Customer enquiry,11,19.1,4.23,1052.74,150.49,0,1,9,2,Completed
2025-02-21 11:05:58.919639880,Clinic,Complaint handling,4,34.0,0.73,245.05,52.62,1,1,1,0,Delayed
2025-02-21 14:00:45.615205068,Restaurant,Supplier coordination,11,38.8,1.35,430.93,157.62,0,1,7,2,Completed
2025-02-21 16:55:32.310770257,Retail,Complaint handling,11,38.4,1.54,634.46,158.68,1,3,6,4,Delayed
2025-02-21 19:50:19.006335445,Logistics,Payment,10,8.6,0.86,616.63,63.35,0,1,7,0,Completed
2025-02-21 22:45:05.701900633,Logistics,Stock handling,7,21.0,0.56,403.94,108.91,0,0,4,2,Completed
2025-02-22 01:39:52.397465822,Service Business,Delivery,8,41.0,1.97,408.64,99.34,0,4,5,1,Completed
2025-02-22 04:34:39.093031010,Restaurant,Payment,8,10.0,4.32,455.47,183.73,0,0,7,0,Completed
2025-02-22 07:29:25.788596199,Retail,Complaint handling,5,31.3,1.55,341.54,77.79,0,1,3,1,Completed
2025-02-22 10:24:12.484161387,Service Business,Payment,8,9.6,0.59,444.43,163.39,0,0,6,1,Completed
2025-02-22 13:18:59.179726576,Clinic,Order processing,11,25.6,0.87,1479.29,60.2,0,0,7,5,Completed
2025-02-22 16:13:45.875291764,Service Business,Stock handling,13,26.9,1.57,613.67,70.17,0,3,6,4,Completed
2025-02-22 19:08:32.570856952,Service Business,Follow-up,5,24.5,1.52,438.39,70.86,0,2,1,1,Completed
2025-02-22 22:03:19.266422141,Restaurant,Customer enquiry,5,18.7,1.56,330.51,100.38,0,1,5,0,Completed
2025-02-23 00:58:05.961987329,Clinic,Complaint handling,6,35.2,1.05,538.86,56.89,0,0,4,1,Completed
2025-02-23 03:52:52.657552518,Service Business,Stock handling,3,25.1,2.94,218.02,171.75,0,0,1,0,Completed
2025-02-23 06:47:39.353117706,Retail,Follow-up,5,34.3,7.36,483.58,395.5,0,1,4,1,Completed
2025-02-23 09:42:26.048682894,Retail,Follow-up,9,27.5,2.05,622.88,136.32,1,3,7,1,Delayed
2025-02-23 12:37:12.744248083,Logistics,Appointment,5,23.6,2.01,399.6,151.38,0,0,3,0,Completed
2025-02-23 15:31:59.439813271,Clinic,Payment,8,12.7,2.29,235.47,140.03,0,1,7,0,Completed
2025-02-23 18:26:46.135378460,Clinic,Follow-up,9,29.0,3.0,429.8,161.39,0,0,5,0,Completed
2025-02-23 21:21:32.830943648,Logistics,Order processing,8,23.5,0.13,350.46,20.54,0,1,5,1,Completed
2025-02-24 00:16:19.526508836,Service Business,Stock handling,4,22.6,1.76,445.44,162.13,0,0,4,0,Completed
2025-02-24 03:11:06.222074025,Clinic,Booking,5,13.5,0.13,492.53,58.69,0,0,3,2,Completed
2025-02-24 06:05:52.917639213,Retail,Booking,8,21.8,3.74,658.3,243.28,0,0,7,5,Completed
2025-02-24 09:00:39.613204402,Retail,Complaint handling,6,43.4,0.73,606.0,69.84,0,2,2,2,Completed
2025-02-24 11:55:26.308769590,Restaurant,Supplier coordination,7,43.5,0.59,389.87,39.01,1,3,5,4,Delayed
2025-02-24 14:50:13.004334778,Clinic,Payment,7,14.4,4.4,775.08,219.34,1,1,4,2,Delayed
2025-02-24 17:44:59.699899967,Service Business,Supplier coordination,6,36.7,3.53,480.8,177.53,1,1,5,2,Delayed
2025-02-24 20:39:46.395465155,Logistics,Follow-up,10,29.3,0.97,727.57,72.72,0,2,7,0,Completed
2025-02-24 23:34:33.091030344,Logistics,Stock handling,5,22.3,0.97,501.63,59.43,0,1,2,0,Completed
2025-02-25 02:29:19.786595532,Service Business,Complaint handling,11,32.7,1.06,1089.17,82.74,0,3,9,0,Completed
2025-02-25 05:24:06.482160720,Restaurant,Delivery,12,39.4,1.13,561.28,56.53,0,2,8,2,Completed
2025-02-25 08:18:53.177725909,Logistics,Follow-up,7,25.6,3.94,678.72,250.24,0,1,4,0,Completed
2025-02-25 11:13:39.873291097,Clinic,Payment,10,13.9,0.71,741.97,48.62,0,0,7,0,Completed
2025-02-25 14:08:26.568856286,Restaurant,Booking,6,13.5,1.74,504.61,88.64,0,0,4,1,Completed
2025-02-25 17:03:13.264421474,Clinic,Appointment,5,22.0,4.78,344.69,273.39,0,0,3,1,Completed
2025-02-25 19:57:59.959986662,Retail,Stock handling,6,42.1,1.27,323.17,77.4,1,1,3,2,Delayed
